unit_id,heading_id,level,order_idx,path,h1,h2,h3,h4,h5,h6,sentence_text,token_start,token_end
U001595,H000025,5,22,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Vinodanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Vinodanāpahātabbaāsavavaṇṇanā,,Vinodanāpahātabbaāsavavaṇṇanā niṭṭhitā.,15374,15375
U001596,H000026,5,1,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"27. Paṭisaṅkhā yoniso satisambojjhaṅgaṃ bhāvetīti abhāvanāya ādīnavaṃ, bhāvanāya ca ānisaṃsaṃ upāyena pathena paccavekkhitvā satisambojjhaṅgaṃ bhāveti, esa nayo sabbattha.",15377,15394
U001597,H000026,5,2,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Ettha ca kiñcāpi ime uparimaggattayasamayasambhūtā lokuttarabojjhaṅgā eva adhippetā, tathāpi ādikammikānaṃ bojjhaṅgesu asammohatthaṃ lokiyalokuttaramissakena nesaṃ nayena atthavaṇṇanaṃ karissāmi.",15395,15411
U001598,H000026,5,3,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Idha pana lokiyanayaṃ pahāya lokuttaranayo eva gahetabbo.,15412,15418
U001599,H000026,5,4,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Tattha satisambojjhaṅgantiādinā nayena vuttānaṃ sattannaṃ ādipadānaṃyeva tāva – Atthato lakkhaṇādīhi, kamato ca vinicchayo; Anūnādhikato ceva, viññātabbo vibhāvinā.",15419,15435
U001600,H000026,5,5,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Tattha satisambojjhaṅge tāva saraṇaṭṭhena sati.,15436,15440
U001601,H000026,5,6,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Sā panesā upaṭṭhānalakkhaṇā, apilāpanalakkhaṇā vā.",15441,15445
U001602,H000026,5,7,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Vuttampi hetaṃ ‘‘yathā, mahārāja, rañño bhaṇḍāgāriko rañño sāpateyyaṃ apilāpeti, ettakaṃ, mahārāja, hiraññaṃ, ettakaṃ suvaṇṇaṃ, ettakaṃ sāpateyyanti, evameva kho, mahārāja, sati uppajjamānā kusalākusalasāvajjānavajjahīnapaṇītakaṇhasukkasappaṭibhāge dhamme apilāpeti.",15446,15469
U001603,H000026,5,8,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Ime cattāro satipaṭṭhānā’’ti (mi. pa. 2.1.13) vitthāro.,15470,15476
U001604,H000026,5,9,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Apilāpanarasā.,15477,15477
U001605,H000026,5,10,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Kiccavaseneva hissa etaṃ lakkhaṇaṃ therena vuttaṃ.,15478,15483
U001606,H000026,5,11,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Asammosarasā vā.,15484,15485
U001607,H000026,5,12,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Gocarābhimukhabhāvapaccupaṭṭhānā.,15486,15486
U001608,H000026,5,13,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Sati eva sambojjhaṅgo satisambojjhaṅgo.,15487,15490
U001609,H000026,5,14,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Tattha bodhiyā bodhissa vā aṅgoti bojjhaṅgo.,15491,15496
U001610,H000026,5,15,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Kiṃ vuttaṃ hoti? Yā hi ayaṃ dhammasāmaggī, yāya lokiyalokuttaramaggakkhaṇe uppajjamānāya līnuddhaccapatiṭṭhānāyūhana-kāmasukhattakilamathānuyoga-ucchedasassatābhinivesādīnaṃ anekesaṃ upaddavānaṃ paṭipakkhabhūtāya satidhammavicayavīriyapītipassaddhisamādhiupekkhāsaṅkhātāya dhammasāmaggiyā ariyasāvako bujjhatīti katvā ‘‘bodhī’’ti vuccati.",15497,15517
U001611,H000026,5,16,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Bujjhatīti kilesasantānaniddāya uṭṭhahati, cattāri vā ariyasaccāni paṭivijjhati, nibbānameva vā sacchikarotīti vuttaṃ hoti.",15518,15529
U001612,H000026,5,17,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Yathāha ‘‘satta bojjhaṅge bhāvetvā anuttaraṃ sammāsambodhiṃ abhisambuddho’’ti.,15530,15536
U001613,H000026,5,18,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Tassā dhammasāmaggisaṅkhātāya bodhiyā aṅgotipi bojjhaṅgo, jhānaṅgamaggaṅgādayo viya.",15537,15543
U001614,H000026,5,19,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Yopesa yathāvuttappakārāya etāya dhammasāmaggiyā bujjhatīti katvā ariyasāvako ‘‘bodhī’’ti vuccati, tassa bodhissa aṅgotipi bojjhaṅgo, senaṅgarathaṅgādayo viya.",15544,15558
U001615,H000026,5,20,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Tenāhu aṭṭhakathācariyā ‘‘bujjhanakassa puggalassa aṅgāti vā bojjhaṅgā’’ti.,15559,15565
U001616,H000026,5,21,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Apica ‘‘bojjhaṅgāti kenaṭṭhena bojjhaṅgā? Bodhāya saṃvattantīti bojjhaṅgā, bujjhantīti bojjhaṅgā, anubujjhantīti bojjhaṅgā, paṭibujjhantīti bojjhaṅgā, sambujjhantīti bojjhaṅgā’’tiādinā (paṭi. ma. 3.17) paṭisambhidānayenāpi attho veditabbo.",15566,15586
U001617,H000026,5,22,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Pasattho sundaro vā bojjhaṅgoti sambojjhaṅgo.,15587,15591
U001618,H000026,5,23,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Evaṃ sati eva sambojjhaṅgo satisambojjhaṅgo.,15592,15596
U001619,H000026,5,24,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Taṃ satisambojjhaṅgaṃ.,15597,15598
U001620,H000026,5,25,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Evaṃ tāva ekassa ādipadassa atthato lakkhaṇādīhi ca vinicchayo viññātabbo.,15599,15607
U001621,H000026,5,26,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Dutiyādīsu pana catusaccadhamme vicinātīti dhammavicayo.,15608,15612
U001622,H000026,5,27,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"So pana vicayalakkhaṇo, obhāsanaraso, asammohapaccupaṭṭhāno.",15613,15617
U001623,H000026,5,28,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Vīrabhāvato vidhinā īrayitabbato ca vīriyaṃ.,15618,15622
U001624,H000026,5,29,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Taṃ paggahalakkhaṇaṃ, upatthambhanarasaṃ, anosīdanapaccupaṭṭhānaṃ.",15623,15626
U001625,H000026,5,30,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Pīṇayatīti pīti.,15627,15628
U001626,H000026,5,31,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Sā pharaṇalakkhaṇā, tuṭṭhilakkhaṇā vā, kāyacittānaṃ pīṇanarasā, tesaṃyeva odagyapaccupaṭṭhānā.",15629,15636
U001627,H000026,5,32,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Kāyacittadarathapassambhanato passaddhi.,15637,15638
U001628,H000026,5,33,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Sā upasamalakkhaṇā, kāyacittadarathanimmaddanarasā, āyacittānaṃ aparipphandanabhūtasītibhāvapaccupaṭṭhānā.",15639,15643
U001629,H000026,5,34,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Samādhānato samādhi.,15644,15645
U001630,H000026,5,35,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"So avikkhepalakkhaṇo, avisāralakkhaṇo vā, cittacetasikānaṃ sampiṇḍanaraso, cittaṭṭhitipaccupaṭṭhāno.",15646,15652
U001631,H000026,5,36,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Ajjhupekkhanato upekkhā.,15653,15654
U001632,H000026,5,37,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Sā paṭisaṅkhānalakkhaṇā, samavāhitalakkhaṇā vā, ūnādhikatānivāraṇarasā, pakkhapātupacchedarasā vā, majjhattabhāvapaccupaṭṭhānā.",15655,15662
U001633,H000026,5,38,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Sesaṃ vuttanayameva.,15663,15664
U001634,H000026,5,39,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Evaṃ sesapadānampi atthato lakkhaṇādīhi ca vinicchayo viññātabbo.,15665,15671
U001635,H000026,5,40,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Kamatoti ettha ca ‘‘satiñca khvāhaṃ, bhikkhave, sabbatthikaṃ vadāmī’’ti (saṃ. ni. 5.234) vacanato sabbesaṃ sesabojjhaṅgānaṃ upakārakattā satisambojjhaṅgova paṭhamaṃ vutto.",15672,15689
U001636,H000026,5,41,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Tato paraṃ ‘‘so tathā sato viharanto taṃ dhammaṃ paññāya pavicinatī’’tiādinā (vibha. 469) nayena sesabojjhaṅgānaṃ pubbāpariyavacane payojanaṃ sutteyeva vuttaṃ.,15690,15707
U001637,H000026,5,42,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Evamettha kamatopi vinicchayo viññātabbo.,15708,15711
U001638,H000026,5,43,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Anūnādhikatoti kasmā pana bhagavatā satteva bojjhaṅgā vuttā anūnā anadhikāti.,15712,15720
U001639,H000026,5,44,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Līnuddhaccapaṭipakkhato sabbatthikato ca.,15721,15723
U001640,H000026,5,45,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Ettha hi tayo bojjhaṅgā līnassa paṭipakkhā.,15724,15729
U001641,H000026,5,46,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Yathāha – ‘‘yasmiñca kho, bhikkhave, samaye līnaṃ cittaṃ hoti, kālo tasmiṃ samaye dhammavicayasambojjhaṅgassa bhāvanāya, kālo vīriyasambojjhaṅgassa bhāvanāya, kālo pītisambojjhaṅgassa bhāvanāyā’’ti (saṃ. ni. 5.234).",15730,15752
U001642,H000026,5,47,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Tayo uddhaccassa paṭipakkhā.,15753,15755
U001643,H000026,5,48,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,"Yathāha – ‘‘yasmiñca kho, bhikkhave, samaye uddhataṃ cittaṃ hoti, kālo tasmiṃ samaye passaddhisambojjhaṅgassa bhāvanāya, kālo samādhisambojjhaṅgassa bhāvanāya, kālo upekkhāsambojjhaṅgassa bhāvanāyā’’ti (saṃ. ni. 5.234).",15756,15778
U001644,H000026,5,49,Majjhimanikāye > Mūlapaṇṇāsa-aṭṭhakathā > 1. Mūlapariyāyavaggo > 2. Sabbāsavasuttavaṇṇanā > Bhāvanāpahātabbaāsavavaṇṇanā,Majjhimanikāye,Mūlapaṇṇāsa-aṭṭhakathā,1. Mūlapariyāyavaggo,2. Sabbāsavasuttavaṇṇanā,Bhāvanāpahātabbaāsavavaṇṇanā,,Eko panettha sabbatthiko.,15779,15781
