sentence_id,parent_chunk,token_start,token_end,sentence_text
MAIN003-S016,MAIN003,16151,16157,"Acchecchi taṇhanti sabbampi taṇhaṃ chindi, saṃchindi samucchindi."
MAIN003-S017,MAIN003,16158,16163,Vivattayi saṃyojananti dasavidhampi saṃyojanaṃ parivattayi nimmalamakāsi.
MAIN003-S018,MAIN003,16164,16166,Sammāti hetunā kāraṇena.
MAIN003-S019,MAIN003,16167,16171,Mānābhisamayāti mānassa dassanābhisamayā pahānābhisamayā ca.
MAIN003-S020,MAIN003,16172,16178,"Arahattamaggo hi kiccavasena mānaṃ passati, ayamassa dassanābhisamayo."
MAIN003-S021,MAIN003,16179,16188,Tena diṭṭho pana so tāvadeva pahīyati diṭṭhavisena diṭṭhasattānaṃ jīvitaṃ viya.
MAIN003-S022,MAIN003,16189,16190,Ayamassa pahānābhisamayo.
MAIN003-S023,MAIN003,16191,16206,Antamakāsi dukkhassāti evaṃ arahattamaggena sammā mānassa diṭṭhattā pahīnattā ca ye ime ‘‘kāyabandhanassa anto jīrati (cūḷava. 278).
MAIN003-S024,MAIN003,16207,16256,"Haritantaṃ vā’’ti (ma. ni. 1.304) evaṃ vuttaantimamariyādanto ca, ‘‘antamidaṃ, bhikkhave, jīvikāna’’nti (itivu. 91; saṃ. ni. 3.80) evaṃ vuttalāmakanto ca, ‘‘sakkāyo eko anto’’ti (a. ni. 6.61) evaṃ vuttakoṭṭhāsanto ca, ‘‘esevanto dukkhassa sabbapaccayasaṅkhayā’’ti (saṃ. ni. 2.51) evaṃ vuttakoṭanto cāti evaṃ cattāro antā, tesu sabbasseva vaṭṭadukkhassa antaṃ catutthakoṭisaṅkhātaṃ antimakoṭisaṅkhātaṃ antamakāsi paricchedaṃ parivaṭumaṃ akāsi."
MAIN003-S025,MAIN003,16257,16261,Antimasamussayamattāvasesaṃ dukkhaṃ akāsīti vuttaṃ hoti.
MAIN003-S026,MAIN003,16262,16270,"Attamanā te bhikkhūti sakamanā tuṭṭhamanā, pītisomanassehi vā sampayuttamanā hutvā."
MAIN003-S027,MAIN003,16271,16287,"Bhagavato bhāsitaṃ abhinandunti idaṃ dukkhassa antakiriyāpariyosānaṃ bhagavato bhāsitaṃ sukathitaṃ sulapitaṃ, evametaṃ bhagavā evametaṃ sugatāti matthakena sampaṭicchantā abbhanumodiṃsūti."
MAIN003-S028,MAIN003,16288,16299,"Sesamettha yaṃ na vuttaṃ, taṃ pubbe vuttattā ca suviññeyyattā ca na vuttaṃ."
MAIN003-S029,MAIN003,16300,16304,Tasmā sabbaṃ vuttānusārena anupadaso paccavekkhitabbaṃ.
MAIN003-S030,MAIN003,16305,16306,Bhāvanāpahātabbaāsavavaṇṇanā niṭṭhitā.
MAIN003-S031,MAIN003,16307,16310,Papañcasūdaniyā majjhimanikāyaṭṭhakathāya Sabbāsavasuttavaṇṇanā niṭṭhitā.
MAIN003-S032,MAIN003,16311,16312,3. Dhammadāyādasuttavaṇṇanā
MAIN003-S033,MAIN003,16313,16317,29. Evaṃ me sutanti dhammadāyādasuttaṃ.
MAIN003-S034,MAIN003,16318,16327,"Yasmā panassa aṭṭhuppattiko nikkhepo, tasmā taṃ dassetvā vassa apubbapadavaṇṇanaṃ karissāma."
MAIN003-S035,MAIN003,16328,16332,Katarāya ca panidaṃ aṭṭhuppattiyā nikkhittanti.
MAIN003-S036,MAIN003,16333,16333,Lābhasakkāre.
MAIN003-S037,MAIN003,16334,16337,Bhagavato kira mahālābhasakkāro uppajji.
MAIN003-S038,MAIN003,16338,16342,Yathā taṃ cattāro asaṅkhyeyye pūritadānapāramīsañcayassa.
MAIN003-S039,MAIN003,16343,16356,Sabbadisāsu yamakamahāmegho vuṭṭhahitvā mahoghaṃ viya sabbapāramiyo ekasmiṃ attabhāve vipākaṃ dassāmāti sampiṇḍitā viya lābhasakkāramahoghaṃ nibbattayiṃsu.
MAIN003-S040,MAIN003,16357,16372,"Tato tato annapānayānavatthamālāgandhavilepanādihatthā khattiyabrāhmaṇādayo āgantvā – ‘‘kahaṃ buddho, kahaṃ bhagavā, kahaṃ devadevo, narāsabho, purisasīho’’ti bhagavantaṃ pariyesanti."
MAIN003-S041,MAIN003,16373,16384,Sakaṭasatehipi paccaye āharitvā okāsaṃ alabhamānā samantā gāvutappamāṇampi sakaṭadhurena sakaṭadhuramāhaccatiṭṭhanti ceva anubandhanti ca.
MAIN003-S042,MAIN003,16385,16386,Andhakavindabrāhmaṇādayo viya.
MAIN003-S043,MAIN003,16387,16394,Sabbaṃ khandhake tesu tesu suttesu ca āgatanayeneva veditabbaṃ.
MAIN003-S044,MAIN003,16395,16399,"Yathā ca bhagavato, evaṃ bhikkhusaṅghassāpi."
MAIN003-S045,MAIN003,16400,16422,"Vuttampi cetaṃ – ‘‘tena kho pana samayena bhagavā sakkato hoti garukato mānito pūjito apacito lābhī cīvarapiṇḍapātasenāsanagilānapaccayabhesajjaparikkhārānaṃ, bhikkhusaṅghopi kho sakkato hoti…pe… parikkhārāna’’nti (udā. 14)."
MAIN003-S046,MAIN003,16423,16447,"Tathā – ‘‘yāvatā kho, cunda, etarahi saṅgho vā gaṇo vā loke uppanno, nāhaṃ, cunda, aññaṃ ekasaṅghampi samanupassāmi, evaṃ lābhaggayasaggapattaṃ, yathariva, cunda, bhikkhusaṅgho’’ti (dī. ni. 3.176)."
MAIN003-S047,MAIN003,16448,16461,Svāyaṃ bhagavato ca bhikkhusaṅghassa ca uppanno lābhasakkāro ekato hutvā dvinnaṃ mahānadīnaṃ udakamiva appameyyo ahosi.
MAIN003-S048,MAIN003,16462,16466,Kamena bhikkhū paccayagarukā paccayabāhulikā ahesuṃ.
MAIN003-S049,MAIN003,16467,16478,"Pacchābhattampi telamadhuphāṇitādīsu āhaṭesu gaṇḍiṃyeva paharitvā ‘‘amhākaṃ ācariyassa detha, upajjhāyassa dethā’’ti uccāsaddamahāsaddaṃ karonti."
MAIN003-S050,MAIN003,16479,16485,Sā ca nesaṃ pavatti bhagavatopi pākaṭā ahosi.
MAIN003-S051,MAIN003,16486,16498,Tato bhagavā ananucchavikanti dhammasaṃvegaṃ uppādetvā cintesi – ‘‘Paccayā akappiyāti na sakkā sikkhāpadaṃ paññapetuṃ.
MAIN003-S052,MAIN003,16499,16502,Paccayapaṭibaddhā hi kulaputtānaṃ samaṇadhammavutti.
MAIN003-S053,MAIN003,16503,16505,Handāhaṃ dhammadāyādapaṭipadaṃ desemi.
MAIN003-S054,MAIN003,16506,16548,"Sā sikkhākāmānaṃ kulaputtānaṃ sikkhāpadapaññatti viya bhavissati nagaradvāre ṭhapitasabbakāyikaādāso viya ca, yathā hi nagaradvāre ṭhapite sabbakāyike ādāse cattāro vaṇṇā attano chāyaṃ disvā vajjaṃ pahāya niddosā honti, evameva sikkhākāmā kulaputtā payogamaṇḍanena attānaṃ maṇḍetukāmā imaṃ sabbakāyikādāsūpamaṃ desanaṃ āvajjitvā āmisadāyādapaṭipadaṃ vajjetvā dhammadāyādapaṭipadaṃ pūrentā khippameva jātijarāmaraṇassa antaṃ karissantī’’ti."
MAIN003-S055,MAIN003,16549,16553,Imissā aṭṭhuppattiyā idaṃ suttaṃ abhāsi.
MAIN003-S056,MAIN003,16554,16567,"Tattha dhammadāyādā me, bhikkhave, bhavatha, mā āmisadāyādāti dhammassa me dāyādā, bhikkhave, bhavatha, mā āmisassa."
MAIN003-S057,MAIN003,16568,16583,"Yo mayhaṃ dhammo, tassa paṭiggāhakā bhavatha, yañca kho mayhaṃ āmisaṃ, tassa mā paṭiggāhakā bhavathāti vuttaṃ hoti."
MAIN003-S058,MAIN003,16584,16589,"Tattha dhammopi duvidho – nippariyāyadhammo, pariyāyadhammoti."
MAIN003-S059,MAIN003,16590,16594,"Āmisampi duvidhaṃ – nippariyāyāmisaṃ, pariyāyāmisanti."
MAIN003-S060,MAIN003,16595,16610,"Kathaṃ? Maggaphalanibbānabhedo hi navavidhopi lokuttaradhammo nippariyāyadhammo nibbattitadhammo, na yena kenaci pariyāyena kāraṇena vā lesena vā dhammo."
MAIN003-S061,MAIN003,16611,16641,"Yaṃ panidaṃ vivaṭṭūpanissitaṃ kusalaṃ, seyyathidaṃ, idhekacco vivaṭṭaṃ patthento dānaṃ deti, sīlaṃ samādiyati, uposathakammaṃ karoti, gandhamālādīhi vatthupūjaṃ karoti, dhammaṃ suṇāti deseti jhānasamāpattiyo nibbatteti, evaṃ karonto anupubbena nippariyāyadhammaṃ amataṃ nibbānaṃ paṭilabhati, ayaṃ pariyāyadhammo."
MAIN003-S062,MAIN003,16642,16654,"Tathā cīvarādayo cattāro paccayā nippariyāyāmisameva, na aññena pariyāyena kāraṇena vā lesena vā āmisaṃ."
MAIN003-S063,MAIN003,16655,16675,"Yaṃ panidaṃ vaṭṭagāmikusalaṃ, seyyathidaṃ, idhekacco vaṭṭaṃ patthento sampattibhavaṃ icchamāno dānaṃ deti…pe… samāpattiyo nibbatteti, evaṃ karonto anupubbena devamanussasampattiṃ paṭilabhati, idaṃ pariyāyāmisaṃ nāma."
MAIN003-S064,MAIN003,16676,16679,Tattha nippariyāyadhammopi bhagavatoyeva santako.
MAIN003-S065,MAIN003,16680,16685,Bhagavatā hi kathitattā bhikkhū maggaphalanibbānāni adhigacchanti.
MAIN003-S066,MAIN003,16686,16703,"Vuttampi cetaṃ ‘‘so hi brāhmaṇa bhagavā anuppannassa maggassa uppādetā, asañjātassa maggassa sañjanetā, anakkhātassa maggassa akkhātā, maggaññū maggavidū maggakovido."
MAIN003-S067,MAIN003,16704,16739,"Maggānugā ca pana etarahi sāvakā viharanti pacchā samannāgatā’’ti (ma. ni. 3.79) ca – ‘‘so hāvuso, bhagavā jānaṃ jānāti, passaṃ passati cakkhubhūto ñāṇabhūto dhammabhūto brahmabhūto vattā pavattā atthassa ninnetā amatassa dātā dhammassāmī tathāgato’’ti (ma. ni. 1.203) ca."
MAIN003-S068,MAIN003,16740,16742,Pariyāyadhammopi bhagavatoyeva santako.
MAIN003-S069,MAIN003,16743,16757,Bhagavatā hi kathitattā evaṃ jānanti ‘‘vivaṭṭaṃ patthetvā dānaṃ dento…pe… samāpattiyo nibbattento anukkamena amataṃ nibbānaṃ paṭilabhatī’’ti.
MAIN003-S070,MAIN003,16758,16761,Nippariyāyāmisampi ca bhagavatoyeva santakaṃ.
MAIN003-S071,MAIN003,16762,16770,Bhagavatā hi anuññātattāyeva bhikkhūhi jīvakavatthuṃ ādiṃ katvā paṇītacīvaraṃ laddhaṃ.
MAIN003-S072,MAIN003,16771,16774,"Yathāha ‘‘anujānāmi, bhikkhave, gahapaticīvaraṃ."
MAIN003-S073,MAIN003,16775,16782,"Yo icchati, paṃsukūliko hotu, yo icchati, gahapaticīvaraṃ sādiyatu."
MAIN003-S074,MAIN003,16783,16788,"Itarītarenapāhaṃ, bhikkhave, santuṭṭhiṃyeva vaṇṇemī’’ti (mahāva. 337)."
MAIN003-S075,MAIN003,16789,16793,Pubbe ca bhikkhū paṇītapiṇḍapātaṃ nālatthuṃ.
MAIN003-S076,MAIN003,16794,16795,Sapadānapiṇḍiyālopabhojanā evāhesuṃ.
MAIN003-S077,MAIN003,16796,16815,"Tehi rājagahe viharantena bhagavatā – ‘‘anujānāmi, bhikkhave, saṅghabhattaṃ uddesabhattaṃ nimantanaṃ salākabhattaṃ pakkhikaṃ uposathikaṃ pāṭipadika’’nti (cūḷava. 325) evaṃ anuññātattāyeva paṇītabhojanaṃ laddhaṃ."
MAIN003-S078,MAIN003,16816,16817,Tathā senāsanaṃ.
MAIN003-S079,MAIN003,16818,16822,Pubbe hi akatapabbhārarukkhamūlādisenāsanāyeva bhikkhū ahesuṃ.
MAIN003-S080,MAIN003,16823,16840,"Te ‘‘anujānāmi, bhikkhave, pañca leṇānī’’ti (cūḷava. 294) evaṃ bhagavatā anuññātattāyeva vihāro aḍḍhayogo pāsādo hammiyaṃ guhāti imāni senāsanāni labhiṃsu."
MAIN003-S081,MAIN003,16841,16845,Pubbe ca muttaharītakeneva bhesajjaṃ akaṃsu.
MAIN003-S082,MAIN003,16846,16865,"Te bhagavatāyeva – ‘‘anujānāmi, bhikkhave, pañca bhesajjāni, seyyathidaṃ, sappi, navanītaṃ, telaṃ, madhu, phāṇita’’nti (mahāva. 260) evamādinā nayena anuññātattā nānābhesajjāni labhiṃsu."
MAIN003-S083,MAIN003,16866,16868,Pariyāyāmisampi bhagavatoyeva santakaṃ.
MAIN003-S084,MAIN003,16869,16886,Bhagavatā hi kathitattā yeva jānanti – ‘‘sampattibhavaṃ patthento dānaṃ datvā sīlaṃ…pe… samāpattiyo nibbattetvā anukkamena pariyāyāmisaṃ dibbasampattiṃ manussasampattiṃ paṭilabhatī’’ti.
MAIN003-S085,MAIN003,16887,16907,"Tadeva, yasmā nippariyāyadhammopi pariyāyadhammopi nippariyāyāmisampi pariyāyāmisampi bhagavatoyeva santakaṃ, tasmā tattha attano sāmibhāvaṃ dassento āha – ‘‘dhammadāyādā me, bhikkhave, bhavatha mā āmisadāyādā’’ti."
MAIN003-S086,MAIN003,16908,16915,"Yo mayhaṃ santako duvidhopi dhammo, tassa dāyādā bhavatha."
MAIN003-S087,MAIN003,16916,16925,"Yañca kho etaṃ mayhameva santakaṃ āmisaṃ, tassa dāyādā mā bhavatha."
MAIN003-S088,MAIN003,16926,16930,"Dhammakoṭṭhāsasseva sāmino bhavatha, mā āmisakoṭṭhāsassa."
MAIN003-S089,MAIN003,16931,16944,"Yo hi jinasāsane pabbajitvā paccayaparamo viharati catūsu taṇhuppādesu sandissamāno nikkhittadhuro dhammānudhammappaṭipattiyaṃ, ayaṃ āmisadāyādo nāma."
MAIN003-S090,MAIN003,16945,16947,Tādisā mā bhavatha.
MAIN003-S091,MAIN003,16948,16962,"Yo pana anuññātapaccayesu appicchatādīni nissāya paṭisaṅkhā sevamāno paṭipattiparamo viharati catūsu ariyavaṃsesu sandissamāno, ayaṃ dhammadāyādo nāma."
MAIN003-S092,MAIN003,16963,16966,Tādisā bhavathāti vuttaṃ hoti.
MAIN003-S093,MAIN003,16967,16991,"Idāni yesaṃ tattha etadahosi, bhavissati vā anāgatamaddhānaṃ ‘‘kiṃ nu kho bhagavā sāvakānaṃ alābhatthiko evamāhā’’ti, tesaṃ atipaṇītalābhatthiko ahaṃ evaṃ vadāmīti dassetumāha atthi me tumhesu…pe… no āmisadāyādāti."
MAIN003-S094,MAIN003,16992,17011,"Tassāyamattho – atthi me tumhesu anukampā anuddayā hitesitā, kena nu kho kāraṇena kena upāyena sāvakā dhammadāyādā assu dhammakoṭṭhāsasāmino, no āmisadāyādāti."
MAIN003-S095,MAIN003,17012,17040,"Ayaṃ pana adhippāyo, passati kira bhagavā āmisagarukānaṃ āmise upakkhalitānaṃ atītakāle tāva kapilassa bhikkhuno, ‘‘saṅghāṭipi ādittā hotī’’tiādinā (pārā. 230; saṃ. ni. 2.218) nayena āgatapāpabhikkhubhikkhunīsikkhamānādīnañca anekasatānaṃ apāyaparipūraṇattaṃ attano sāsane pabbajitānañca devadattādīnaṃ."
MAIN003-S096,MAIN003,17041,17044,Dhammagarukānaṃ pana sāriputtamoggallānamahākassapādīnaṃ abhiññāpaṭisambhidādiguṇappaṭilābhaṃ.
MAIN003-S097,MAIN003,17045,17063,"Tasmā tesaṃ apāyā parimuttiṃ sabbaguṇasampattiñca icchanto āha – ‘‘atthi me tumhesu anukampā kinti me sāvakā dhammadāyādā bhaveyyuṃ, no āmisadāyādā’’ti."
MAIN003-S098,MAIN003,17064,17074,Paccayagaruko ca catuparisantare kūṭakahāpaṇo viya nibbutaṅgāro viya ca nittejo nippabho hoti.
MAIN003-S099,MAIN003,17075,17087,"Tato vivattitacitto dhammagaruko tejavā sīhova abhibhuyyacārī, tasmāpi evamāha – ‘‘atthi me…pe… no āmisadāyādā’’ti."
MAIN003-S100,MAIN003,17088,17116,"Evaṃ ‘‘dhammadāyādā me, bhikkhave, bhavatha, mā āmisadāyādā’’ti idaṃ anukampāya paṇītataraṃ lābhaṃ icchantena vuttaṃ, no alābhatthikenāti sāvetvā idāni imassa ovādassa akaraṇe ādīnavaṃ dassento āha ‘‘tumhe ca me, bhikkhave…pe… no dhammadāyādā’’ti."
MAIN003-S101,MAIN003,17117,17128,Tattha tumhepi tena ādiyā bhaveyyāthāti tumhepi tena āmisadāyādabhāvena no dhammadāyādabhāvena ādiyā bhaveyyātha.
MAIN003-S102,MAIN003,17129,17137,"Apadisitabbā visuṃ kātabbā vavatthapetabbā, viññūhi gārayhā bhaveyyāthāti vuttaṃ hoti."
MAIN003-S103,MAIN003,17138,17143,"Kinti? Āmisadāyādā satthusāvakā viharanti, no dhammadāyādāti."
MAIN003-S104,MAIN003,17144,17155,Ahampi tena ādiyo bhaveyyanti ahampi tena tumhākaṃ āmisadāyādabhāvena no dhammadāyādabhāvena gārayho bhaveyyaṃ.
MAIN003-S105,MAIN003,17156,17158,Kinti? Āmisa…pe… dāyādāti.
MAIN003-S106,MAIN003,17159,17163,Idaṃ bhagavā tesaṃ atīva mudukaraṇatthamāha.
MAIN003-S107,MAIN003,17164,17188,"Ayañhi ettha adhippāyo – sace, bhikkhave, tumhe āmisalolā carissatha, tattha viññū maṃ garahissanti ‘‘kathañhi nāma sabbaññū samāno attano sāvake dhammadāyāde no āmisadāyāde kātuṃ na sakkotī’’ti."
MAIN003-S108,MAIN003,17189,17230,"Seyyathāpi nāma anākappasampanne bhikkhū disvā ācariyupajjhāye garahanti ‘‘kassime saddhivihārikā, kassantevāsikā’’ti; seyyathā vā pana kulakumārake vā kulakumārikāyo vā dussīle pāpadhamme disvā mātāpitaro garahanti ‘‘kassime puttā, kassa dhītaro’’ti; evameva maṃ viññū garahissanti ‘‘kathañhi nāma sabbaññū samāno attano sāvake dhammadāyāde no āmisadāyāde kātuṃ na sakkotī’’ti."
MAIN003-S109,MAIN003,17231,17242,Evaṃ imassa ovādassa akaraṇe ādīnavaṃ dassetvā karaṇe ānisaṃsaṃ dassento tumhe ca metiādimāha.
MAIN003-S110,MAIN003,17243,17315,"Tattha ahampi tena na ādiyo bhaveyyanti seyyathāpi nāma vattaparipūrake daharabhikkhū uddesaparipucchāsampanne vassasatikatthere viya ākappasampanne disvā, kassa saddhivihārikā, kassantevāsikāti, asukassāti, ‘‘patirūpaṃ therassa, paṭibalo vata ovadituṃ anusāsitu’’nti ācariyupajjhāyā na ādiyā na gārayhā bhavanti, evameva ahampi tena tumhākaṃ dhammadāyādabhāvena no āmisadāyādabhāvena kassa sāvakā nālakapaṭipadaṃ tuvaṭṭakapaṭipadaṃ candūpamapaṭipadaṃ rathavinītapaṭipadaṃ mahāgosiṅgasālapaṭipadaṃ mahāsuññatapaṭipadaṃ paṭipannā catupaccayasantosabhāvanārāmaariyavaṃsesu sakkhibhūtā paccayagedhato vivattamānasā abbhā muttacandasamā viharantīti; ‘‘samaṇassa gotamassā’’ti vutte ‘‘sabbaññū vata bhagavā, asakkhi vata sāvake āmisadāyādapaṭipadaṃ chaḍḍāpetvā dhammadāyādapaṭipattipūrake kātu’’nti viññūnaṃ na ādiyo na gārayho bhaveyyanti."
MAIN003-S111,MAIN003,17316,17323,Evamimasmiṃ pade adhippāyaṃ ñatvā sesaṃ kaṇhapakkhe vuttanayapaccanīkena veditabbaṃ.
MAIN003-S112,MAIN003,17324,17341,"Evaṃ imassa ovādassa karaṇe ānisaṃsaṃ dassetvā idāni taṃ ovādaṃ niyyātento āha – ‘‘tasmā tiha me, bhikkhave…pe… no āmisadāyādā’’ti."
MAIN003-S113,MAIN003,17342,17352,"30. Evamimaṃ ovādaṃ niyyātetvā idāni tassā dhammadāyādapaṭipattiyā paripūrakāriṃ thometuṃ idhāhaṃ, bhikkhavetiādimāha."
MAIN003-S114,MAIN003,17353,17359,Bhagavato hi thomanaṃ sutvāpi hontiyeva tadatthāya paṭipajjitāro.
MAIN003-S115,MAIN003,17360,17362,Tattha idhāti nipātapadametaṃ.
MAIN003-S116,MAIN003,17363,17367,"Bhuttāvīti bhuttavā, katabhattakiccoti vuttaṃ hoti."
MAIN003-S117,MAIN003,17368,17376,"Pavāritoti yāvadatthapavāraṇāya pavārito, yāvadatthaṃ bhuñjitvā paṭikkhittabhojano tittovāti vuttaṃ hoti."
MAIN003-S118,MAIN003,17377,17383,Catubbidhā hi pavāraṇā vassaṃvuṭṭhapavāraṇā paccayapavāraṇā anatirittapavāraṇā yāvadatthapavāraṇāti.
MAIN003-S119,MAIN003,17384,17395,"Tattha, ‘‘anujānāmi bhikkhave, vassaṃvuṭṭhānaṃ bhikkhūnaṃ tīhi ṭhānehi pavāretu’’nti (mahāva. 209) ayaṃ vassaṃvuṭṭhapavāraṇā."
MAIN003-S120,MAIN003,17396,17413,"‘‘Icchāmahaṃ, bhante, saṅghaṃ catumāsaṃ bhesajjena pavāretu’’nti (pāci. 303) ca ‘‘aññatra punapavāraṇāya aññatra niccapavāraṇāyā’’ti (pāci. 307) ca ayaṃ paccayapavāraṇā."
MAIN003-S121,MAIN003,17414,17431,"‘‘Pavārito nāma asanaṃ paññāyati, bhojanaṃ paññāyati, hatthapāse ṭhito abhiharati, paṭikkhepo paññāyati, eso pavārito nāmā’’ti (pāci. 239) ayaṃ anatirittapavāraṇā."
MAIN003-S122,MAIN003,17432,17443,"‘‘Paṇītena khādanīyena bhojanīyena sahatthā santappesi sampavāresī’’ti (dī. ni. 1.297, 358) ayaṃ yāvadatthapavāraṇā."
MAIN003-S123,MAIN003,17444,17445,Ayamidha adhippetā.
MAIN003-S124,MAIN003,17446,17450,Tena vuttaṃ ‘‘pavāritoti yāvadatthapavāraṇāya pavārito’’ti.
MAIN003-S125,MAIN003,17451,17453,Paripuṇṇoti bhojanena paripuṇṇo.
MAIN003-S126,MAIN003,17454,17457,"Pariyositoti pariyositabhojano, uttarapadalopo daṭṭhabbo."
MAIN003-S127,MAIN003,17458,17466,"Yāvatakaṃ bhuñjitabbaṃ, tāvatakaṃ bhuttaṃ hoti, avasitā me bhojanakiriyāti attho."
MAIN003-S128,MAIN003,17467,17473,"Suhitoti dhāto, jighacchādukkhābhāvena vā sukhitoti vuttaṃ hoti."
MAIN003-S129,MAIN003,17474,17481,"Yāvadatthoti yāvatako me bhojanena attho, so sabbo pattoti."
MAIN003-S130,MAIN003,17482,17487,Ettha ca purimānaṃ tiṇṇaṃ pacchimāni sādhakāni.
MAIN003-S131,MAIN003,17488,17493,"Yo hi pariyosito, so bhuttāvī hoti."
MAIN003-S132,MAIN003,17494,17499,"Yo ca suhito, so yāvadatthapavāraṇāya pavārito."
MAIN003-S133,MAIN003,17500,17503,"Yo yāvadattho, so paripuṇṇoti."
MAIN003-S134,MAIN003,17504,17506,Purimāni vā pacchimānaṃ.
MAIN003-S135,MAIN003,17507,17511,"Yasmā hi bhuttāvī, tasmā pariyosito."
MAIN003-S136,MAIN003,17512,17515,"Yasmā pavārito, tasmā suhito."
MAIN003-S137,MAIN003,17516,17519,"Yasmā paripuṇṇo, tasmā yāvadatthoti."
MAIN003-S138,MAIN003,17520,17523,Sabbañcetaṃ parikappetvā vuttanti veditabbaṃ.
MAIN003-S139,MAIN003,17524,17528,Siyāti ekaṃse ca vikappane ca.
MAIN003-S140,MAIN003,17529,17537,"‘‘Pathavīdhātu siyā ajjhattikā, siyā bāhirā’’ti (ma. ni. 3.349) ekaṃse."
MAIN003-S141,MAIN003,17538,17546,‘‘Siyā aññatarassa bhikkhuno āpatti vītikkamo’’ti (ma. ni. 3.39) vikappane.
MAIN003-S142,MAIN003,17547,17549,Idha ubhayampi vaṭṭati.
MAIN003-S143,MAIN003,17550,17551,Atirekova atirekadhammo.
MAIN003-S144,MAIN003,17552,17554,Tathā chaḍḍanīya dhammo.
MAIN003-S145,MAIN003,17555,17563,"Adhiko ca chaḍḍetabbo ca, na aññaṃ kiñci kātabboti attho."
MAIN003-S146,MAIN003,17564,17566,Athāti tamhi kāle.
MAIN003-S147,MAIN003,17567,17578,Jighacchādubbalyaparetāti jighacchāya ca dubbalyena ca paretā phuṭṭhā anugatā ca aṭṭhapi dasapi divasāni.
MAIN003-S148,MAIN003,17579,17587,"Tattha keci jighacchitāpi na dubbalā honti, sakkonti jighacchaṃ sahituṃ."
MAIN003-S149,MAIN003,17588,17593,Ime pana na tādisāti dassetuṃ ubhayamāha.
MAIN003-S150,MAIN003,17594,17596,Tyāhanti te ahaṃ.
MAIN003-S151,MAIN003,17597,17600,Sace ākaṅkhathāti yadi icchatha.
MAIN003-S152,MAIN003,17601,17610,"Appahariteti apparuḷhaharite, yasmiṃ ṭhāne piṇḍapātajjhottharaṇena vinassanadhammāni tiṇāni natthi, tasminti attho."
MAIN003-S153,MAIN003,17611,17625,"Tena nittiṇañca mahātiṇagahanaṃ ca, yattha sakaṭenapi chaḍḍite piṇḍapāte tiṇāni na vinassanti, tañca ṭhānaṃ pariggahitaṃ hoti."
MAIN003-S154,MAIN003,17626,17629,Bhūtagāmasikkhāpadassa hi avikopanatthametaṃ vuttaṃ.
MAIN003-S155,MAIN003,17630,17635,Appāṇaketi nippāṇake piṇḍapātajjhottharaṇena maritabbapāṇakarahite vā mahāudakakkhandhe.
MAIN003-S156,MAIN003,17636,17644,"Parittodake eva hi bhattapakkhepena āḷulite sukhumapāṇakā maranti, na mahātaḷākādīsūti."
MAIN003-S157,MAIN003,17645,17647,Pāṇakānurakkhaṇatthañhi etaṃ vuttaṃ.
